id	audio	n_frames	prompt	tgt_text	with_speech
464_2	what_do_you_like/whatdoyoulike_v3/464.wav	111111	What is the woman's favorite beverage? A. tea; B. coffee; C. milk.	X	True
464_3	what_do_you_like/whatdoyoulike_v3/464.wav	111111	What is the woman's favorite beverage? A. tea; B. milk; C. none of the above.	C	True
464_4	what_do_you_like/whatdoyoulike_v3/464.wav	111111	What is the woman's favorite beverage? A. milk; B. coffee; C. none of the above.	C	True
465_0	what_do_you_like/whatdoyoulike_v3/465.wav	111111	Which food does the man like the most? A. pizza; B. steak; C. ramen.	A	True
465_1	what_do_you_like/whatdoyoulike_v3/465.wav	111111	Which food does the man like the most? A. pizza; B. steak; C. pasta.	A	True
465_2	what_do_you_like/whatdoyoulike_v3/465.wav	111111	Which food does the man like the most? A. pasta; B. steak; C. ramen.	X	True
465_3	what_do_you_like/whatdoyoulike_v3/465.wav	111111	Which food does the man like the most? A. ramen; B. pasta; C. none of the above.	C	True
465_4	what_do_you_like/whatdoyoulike_v3/465.wav	111111	Which food does the man like the most? A. steak; B. pasta; C. none of the above.	C	True
466_0	what_do_you_like/whatdoyoulike_v3/466.wav	111111	Which beverage does the woman like the most? A. milk; B. tea; C. wine.	C	True
466_1	what_do_you_like/whatdoyoulike_v3/466.wav	111111	Which beverage does the woman like the most? A. coffee; B. milk; C. wine.	C	True
466_2	what_do_you_like/whatdoyoulike_v3/466.wav	111111	Which beverage does the woman like the most? A. milk; B. tea; C. coffee.	X	True
466_3	what_do_you_like/whatdoyoulike_v3/466.wav	111111	Which beverage does the woman like the most? A. tea; B. coffee; C. none of the above.	C	True
466_4	what_do_you_like/whatdoyoulike_v3/466.wav	111111	Which beverage does the woman like the most? A. milk; B. coffee; C. none of the above.	C	True
467_0	what_do_you_like/whatdoyoulike_v3/467.wav	111111	Which beverage does the man like the most? A. tea; B. milk; C. wine.	C	True
467_1	what_do_you_like/whatdoyoulike_v3/467.wav	111111	Which beverage does the man like the most? A. coffee; B. wine; C. milk.	B	True
467_2	what_do_you_like/whatdoyoulike_v3/467.wav	111111	Which beverage does the man like the most? A. milk; B. coffee; C. tea.	X	True
467_3	what_do_you_like/whatdoyoulike_v3/467.wav	111111	Which beverage does the man like the most? A. tea; B. milk; C. none of the above.	C	True
467_4	what_do_you_like/whatdoyoulike_v3/467.wav	111111	Which beverage does the man like the most? A. milk; B. coffee; C. none of the above.	C	True
468_0	what_do_you_like/whatdoyoulike_v3/468.wav	111111	What is the woman's favorite city? A. Seattle; B. Chicago; C. Miami.	B	True
468_1	what_do_you_like/whatdoyoulike_v3/468.wav	111111	What is the woman's favorite city? A. Boston; B. Miami; C. Chicago.	C	True
468_2	what_do_you_like/whatdoyoulike_v3/468.wav	111111	What is the woman's favorite city? A. Seattle; B. Boston; C. Miami.	X	True
468_3	what_do_you_like/whatdoyoulike_v3/468.wav	111111	What is the woman's favorite city? A. Seattle; B. Boston; C. none of the above.	C	True
468_4	what_do_you_like/whatdoyoulike_v3/468.wav	111111	What is the woman's favorite city? A. Boston; B. Miami; C. none of the above.	C	True
469_0	what_do_you_like/whatdoyoulike_v3/469.wav	111111	What is the man's favorite beverage? A. tea; B. coffee; C. wine.	B	True
469_1	what_do_you_like/whatdoyoulike_v3/469.wav	111111	What is the man's favorite beverage? A. wine; B. coffee; C. milk.	B	True
469_2	what_do_you_like/whatdoyoulike_v3/469.wav	111111	What is the man's favorite beverage? A. milk; B. wine; C. tea.	X	True
469_3	what_do_you_like/whatdoyoulike_v3/469.wav	111111	What is the man's favorite beverage? A. tea; B. milk; C. none of the above.	C	True
469_4	what_do_you_like/whatdoyoulike_v3/469.wav	111111	What is the man's favorite beverage? A. wine; B. milk; C. none of the above.	C	True
470_0	what_do_you_like/whatdoyoulike_v3/470.wav	111111	What is the man's favorite beverage? A. coffee; B. tea; C. wine.	C	True
470_1	what_do_you_like/whatdoyoulike_v3/470.wav	111111	What is the man's favorite beverage? A. coffee; B. wine; C. milk.	B	True
470_2	what_do_you_like/whatdoyoulike_v3/470.wav	111111	What is the man's favorite beverage? A. tea; B. coffee; C. milk.	X	True
470_3	what_do_you_like/whatdoyoulike_v3/470.wav	111111	What is the man's favorite beverage? A. coffee; B. tea; C. none of the above.	C	True
470_4	what_do_you_like/whatdoyoulike_v3/470.wav	111111	What is the man's favorite beverage? A. coffee; B. milk; C. none of the above.	C	True
471_0	what_do_you_like/whatdoyoulike_v3/471.wav	111111	Which beverage does the woman like the most? A. milk; B. wine; C. tea.	A	True
471_1	what_do_you_like/whatdoyoulike_v3/471.wav	111111	Which beverage does the woman like the most? A. wine; B. milk; C. coffee.	B	True
471_2	what_do_you_like/whatdoyoulike_v3/471.wav	111111	Which beverage does the woman like the most? A. wine; B. tea; C. coffee.	X	True
471_3	what_do_you_like/whatdoyoulike_v3/471.wav	111111	Which beverage does the woman like the most? A. coffee; B. tea; C. none of the above.	C	True
471_4	what_do_you_like/whatdoyoulike_v3/471.wav	111111	Which beverage does the woman like the most? A. coffee; B. wine; C. none of the above.	C	True
472_0	what_do_you_like/whatdoyoulike_v3/472.wav	111111	Which beverage does the man like the most? A. tea; B. milk; C. coffee.	A	True
472_1	what_do_you_like/whatdoyoulike_v3/472.wav	111111	Which beverage does the man like the most? A. tea; B. milk; C. wine.	A	True
472_2	what_do_you_like/whatdoyoulike_v3/472.wav	111111	Which beverage does the man like the most? A. coffee; B. milk; C. wine.	X	True
472_3	what_do_you_like/whatdoyoulike_v3/472.wav	111111	Which beverage does the man like the most? A. wine; B. coffee; C. none of the above.	C	True
472_4	what_do_you_like/whatdoyoulike_v3/472.wav	111111	Which beverage does the man like the most? A. wine; B. milk; C. none of the above.	C	True
473_0	what_do_you_like/whatdoyoulike_v3/473.wav	111111	Which food does the woman like the most? A. pasta; B. steak; C. pizza.	A	True
473_1	what_do_you_like/whatdoyoulike_v3/473.wav	111111	Which food does the woman like the most? A. pizza; B. ramen; C. pasta.	C	True
473_2	what_do_you_like/whatdoyoulike_v3/473.wav	111111	Which food does the woman like the most? A. steak; B. pizza; C. ramen.	X	True
473_3	what_do_you_like/whatdoyoulike_v3/473.wav	111111	Which food does the woman like the most? A. steak; B. ramen; C. none of the above.	C	True
473_4	what_do_you_like/whatdoyoulike_v3/473.wav	111111	Which food does the woman like the most? A. ramen; B. pizza; C. none of the above.	C	True
474_0	what_do_you_like/whatdoyoulike_v3/474.wav	111111	What is the man's favorite food? A. steak; B. pizza; C. pasta.	B	True
474_1	what_do_you_like/whatdoyoulike_v3/474.wav	111111	What is the man's favorite food? A. steak; B. pizza; C. ramen.	B	True
474_2	what_do_you_like/whatdoyoulike_v3/474.wav	111111	What is the man's favorite food? A. pasta; B. ramen; C. steak.	X	True
474_3	what_do_you_like/whatdoyoulike_v3/474.wav	111111	What is the man's favorite food? A. ramen; B. pasta; C. none of the above.	C	True
474_4	what_do_you_like/whatdoyoulike_v3/474.wav	111111	What is the man's favorite food? A. steak; B. ramen; C. none of the above.	C	True
475_0	what_do_you_like/whatdoyoulike_v3/475.wav	111111	Which city does the woman like the most? A. Miami; B. Seattle; C. Chicago.	C	True
475_1	what_do_you_like/whatdoyoulike_v3/475.wav	111111	Which city does the woman like the most? A. Chicago; B. Boston; C. Seattle.	A	True
475_2	what_do_you_like/whatdoyoulike_v3/475.wav	111111	Which city does the woman like the most? A. Seattle; B. Miami; C. Boston.	X	True
475_3	what_do_you_like/whatdoyoulike_v3/475.wav	111111	Which city does the woman like the most? A. Boston; B. Miami; C. none of the above.	C	True
475_4	what_do_you_like/whatdoyoulike_v3/475.wav	111111	Which city does the woman like the most? A. Seattle; B. Boston; C. none of the above.	C	True
476_0	what_do_you_like/whatdoyoulike_v3/476.wav	111111	What is the woman's favorite beverage? A. tea; B. wine; C. milk.	B	True
476_1	what_do_you_like/whatdoyoulike_v3/476.wav	111111	What is the woman's favorite beverage? A. milk; B. wine; C. coffee.	B	True
476_2	what_do_you_like/whatdoyoulike_v3/476.wav	111111	What is the woman's favorite beverage? A. tea; B. milk; C. coffee.	X	True
476_3	what_do_you_like/whatdoyoulike_v3/476.wav	111111	What is the woman's favorite beverage? A. milk; B. tea; C. none of the above.	C	True
476_4	what_do_you_like/whatdoyoulike_v3/476.wav	111111	What is the woman's favorite beverage? A. milk; B. coffee; C. none of the above.	C	True
477_0	what_do_you_like/whatdoyoulike_v3/477.wav	111111	What is the woman's favorite city? A. Seattle; B. Boston; C. Chicago.	C	True
477_1	what_do_you_like/whatdoyoulike_v3/477.wav	111111	What is the woman's favorite city? A. Miami; B. Seattle; C. Chicago.	C	True
477_2	what_do_you_like/whatdoyoulike_v3/477.wav	111111	What is the woman's favorite city? A. Miami; B. Boston; C. Seattle.	X	True
477_3	what_do_you_like/whatdoyoulike_v3/477.wav	111111	What is the woman's favorite city? A. Miami; B. Boston; C. none of the above.	C	True
477_4	what_do_you_like/whatdoyoulike_v3/477.wav	111111	What is the woman's favorite city? A. Seattle; B. Miami; C. none of the above.	C	True
478_0	what_do_you_like/whatdoyoulike_v3/478.wav	111111	What is the woman's favorite beverage? A. milk; B. coffee; C. tea.	C	True
478_1	what_do_you_like/whatdoyoulike_v3/478.wav	111111	What is the woman's favorite beverage? A. wine; B. tea; C. milk.	B	True
478_2	what_do_you_like/whatdoyoulike_v3/478.wav	111111	What is the woman's favorite beverage? A. milk; B. wine; C. coffee.	X	True
478_3	what_do_you_like/whatdoyoulike_v3/478.wav	111111	What is the woman's favorite beverage? A. milk; B. coffee; C. none of the above.	C	True
478_4	what_do_you_like/whatdoyoulike_v3/478.wav	111111	What is the woman's favorite beverage? A. wine; B. milk; C. none of the above.	C	True
479_0	what_do_you_like/whatdoyoulike_v3/479.wav	111111	What is the woman's favorite food? A. ramen; B. pasta; C. steak.	C	True
479_1	what_do_you_like/whatdoyoulike_v3/479.wav	111111	What is the woman's favorite food? A. pasta; B. steak; C. pizza.	B	True
479_2	what_do_you_like/whatdoyoulike_v3/479.wav	111111	What is the woman's favorite food? A. pizza; B. ramen; C. pasta.	X	True
479_3	what_do_you_like/whatdoyoulike_v3/479.wav	111111	What is the woman's favorite food? A. pasta; B. ramen; C. none of the above.	C	True
479_4	what_do_you_like/whatdoyoulike_v3/479.wav	111111	What is the woman's favorite food? A. pizza; B. pasta; C. none of the above.	C	True
480_0	what_do_you_like/whatdoyoulike_v3/480.wav	111111	Which city does the woman like the most? A. Chicago; B. Seattle; C. Miami.	B	True
480_1	what_do_you_like/whatdoyoulike_v3/480.wav	111111	Which city does the woman like the most? A. Miami; B. Boston; C. Seattle.	C	True
480_2	what_do_you_like/whatdoyoulike_v3/480.wav	111111	Which city does the woman like the most? A. Boston; B. Miami; C. Chicago.	X	True
480_3	what_do_you_like/whatdoyoulike_v3/480.wav	111111	Which city does the woman like the most? A. Chicago; B. Boston; C. none of the above.	C	True
480_4	what_do_you_like/whatdoyoulike_v3/480.wav	111111	Which city does the woman like the most? A. Miami; B. Boston; C. none of the above.	C	True
481_0	what_do_you_like/whatdoyoulike_v3/481.wav	111111	Which city does the man like the most? A. Seattle; B. Chicago; C. Miami.	A	True
481_1	what_do_you_like/whatdoyoulike_v3/481.wav	111111	Which city does the man like the most? A. Boston; B. Miami; C. Seattle.	C	True
481_2	what_do_you_like/whatdoyoulike_v3/481.wav	111111	Which city does the man like the most? A. Boston; B. Chicago; C. Miami.	X	True
481_3	what_do_you_like/whatdoyoulike_v3/481.wav	111111	Which city does the man like the most? A. Chicago; B. Boston; C. none of the above.	C	True
481_4	what_do_you_like/whatdoyoulike_v3/481.wav	111111	Which city does the man like the most? A. Miami; B. Boston; C. none of the above.	C	True
482_0	what_do_you_like/whatdoyoulike_v3/482.wav	111111	What is the woman's favorite food? A. ramen; B. pizza; C. pasta.	C	True
482_1	what_do_you_like/whatdoyoulike_v3/482.wav	111111	What is the woman's favorite food? A. pasta; B. ramen; C. steak.	A	True
482_2	what_do_you_like/whatdoyoulike_v3/482.wav	111111	What is the woman's favorite food? A. pizza; B. ramen; C. steak.	X	True
482_3	what_do_you_like/whatdoyoulike_v3/482.wav	111111	What is the woman's favorite food? A. pizza; B. steak; C. none of the above.	C	True
482_4	what_do_you_like/whatdoyoulike_v3/482.wav	111111	What is the woman's favorite food? A. ramen; B. steak; C. none of the above.	C	True
483_0	what_do_you_like/whatdoyoulike_v3/483.wav	111111	What is the man's favorite food? A. ramen; B. pizza; C. pasta.	A	True
483_1	what_do_you_like/whatdoyoulike_v3/483.wav	111111	What is the man's favorite food? A. pizza; B. steak; C. ramen.	C	True
483_2	what_do_you_like/whatdoyoulike_v3/483.wav	111111	What is the man's favorite food? A. pizza; B. pasta; C. steak.	X	True
483_3	what_do_you_like/whatdoyoulike_v3/483.wav	111111	What is the man's favorite food? A. pasta; B. pizza; C. none of the above.	C	True
483_4	what_do_you_like/whatdoyoulike_v3/483.wav	111111	What is the man's favorite food? A. steak; B. pizza; C. none of the above.	C	True
484_0	what_do_you_like/whatdoyoulike_v3/484.wav	111111	Which food does the woman like the most? A. pizza; B. ramen; C. steak.	C	True
484_1	what_do_you_like/whatdoyoulike_v3/484.wav	111111	Which food does the woman like the most? A. pizza; B. pasta; C. steak.	C	True
484_2	what_do_you_like/whatdoyoulike_v3/484.wav	111111	Which food does the woman like the most? A. ramen; B. pasta; C. pizza.	X	True
484_3	what_do_you_like/whatdoyoulike_v3/484.wav	111111	Which food does the woman like the most? A. pasta; B. ramen; C. none of the above.	C	True
484_4	what_do_you_like/whatdoyoulike_v3/484.wav	111111	Which food does the woman like the most? A. pizza; B. pasta; C. none of the above.	C	True
485_0	what_do_you_like/whatdoyoulike_v3/485.wav	111111	What is the woman's favorite food? A. pasta; B. pizza; C. ramen.	C	True
485_1	what_do_you_like/whatdoyoulike_v3/485.wav	111111	What is the woman's favorite food? A. steak; B. ramen; C. pizza.	B	True
485_2	what_do_you_like/whatdoyoulike_v3/485.wav	111111	What is the woman's favorite food? A. steak; B. pasta; C. pizza.	X	True
485_3	what_do_you_like/whatdoyoulike_v3/485.wav	111111	What is the woman's favorite food? A. steak; B. pasta; C. none of the above.	C	True
485_4	what_do_you_like/whatdoyoulike_v3/485.wav	111111	What is the woman's favorite food? A. pizza; B. steak; C. none of the above.	C	True
486_0	what_do_you_like/whatdoyoulike_v3/486.wav	111111	What is the man's favorite city? A. Seattle; B. Boston; C. Miami.	B	True
486_1	what_do_you_like/whatdoyoulike_v3/486.wav	111111	What is the man's favorite city? A. Boston; B. Seattle; C. Chicago.	A	True
486_2	what_do_you_like/whatdoyoulike_v3/486.wav	111111	What is the man's favorite city? A. Miami; B. Seattle; C. Chicago.	X	True
486_3	what_do_you_like/whatdoyoulike_v3/486.wav	111111	What is the man's favorite city? A. Chicago; B. Miami; C. none of the above.	C	True
486_4	what_do_you_like/whatdoyoulike_v3/486.wav	111111	What is the man's favorite city? A. Seattle; B. Chicago; C. none of the above.	C	True
487_0	what_do_you_like/whatdoyoulike_v3/487.wav	111111	What is the man's favorite city? A. Chicago; B. Seattle; C. Boston.	C	True
487_1	what_do_you_like/whatdoyoulike_v3/487.wav	111111	What is the man's favorite city? A. Boston; B. Miami; C. Chicago.	A	True
487_2	what_do_you_like/whatdoyoulike_v3/487.wav	111111	What is the man's favorite city? A. Seattle; B. Chicago; C. Miami.	X	True
487_3	what_do_you_like/whatdoyoulike_v3/487.wav	111111	What is the man's favorite city? A. Seattle; B. Miami; C. none of the above.	C	True
487_4	what_do_you_like/whatdoyoulike_v3/487.wav	111111	What is the man's favorite city? A. Chicago; B. Miami; C. none of the above.	C	True
488_0	what_do_you_like/whatdoyoulike_v3/488.wav	111111	Which food does the woman like the most? A. steak; B. ramen; C. pizza.	B	True
488_1	what_do_you_like/whatdoyoulike_v3/488.wav	111111	Which food does the woman like the most? A. pizza; B. ramen; C. pasta.	B	True
488_2	what_do_you_like/whatdoyoulike_v3/488.wav	111111	Which food does the woman like the most? A. steak; B. pizza; C. pasta.	X	True
488_3	what_do_you_like/whatdoyoulike_v3/488.wav	111111	Which food does the woman like the most? A. pasta; B. steak; C. none of the above.	C	True
488_4	what_do_you_like/whatdoyoulike_v3/488.wav	111111	Which food does the woman like the most? A. pasta; B. pizza; C. none of the above.	C	True
489_0	what_do_you_like/whatdoyoulike_v3/489.wav	111111	Which city does the woman like the most? A. Miami; B. Boston; C. Seattle.	C	True
489_1	what_do_you_like/whatdoyoulike_v3/489.wav	111111	Which city does the woman like the most? A. Seattle; B. Miami; C. Chicago.	A	True
489_2	what_do_you_like/whatdoyoulike_v3/489.wav	111111	Which city does the woman like the most? A. Chicago; B. Boston; C. Miami.	X	True
489_3	what_do_you_like/whatdoyoulike_v3/489.wav	111111	Which city does the woman like the most? A. Boston; B. Chicago; C. none of the above.	C	True
489_4	what_do_you_like/whatdoyoulike_v3/489.wav	111111	Which city does the woman like the most? A. Miami; B. Chicago; C. none of the above.	C	True
490_0	what_do_you_like/whatdoyoulike_v3/490.wav	111111	What is the man's favorite beverage? A. milk; B. coffee; C. tea.	C	True
490_1	what_do_you_like/whatdoyoulike_v3/490.wav	111111	What is the man's favorite beverage? A. tea; B. milk; C. wine.	A	True
490_2	what_do_you_like/whatdoyoulike_v3/490.wav	111111	What is the man's favorite beverage? A. wine; B. milk; C. coffee.	X	True
490_3	what_do_you_like/whatdoyoulike_v3/490.wav	111111	What is the man's favorite beverage? A. coffee; B. milk; C. none of the above.	C	True
490_4	what_do_you_like/whatdoyoulike_v3/490.wav	111111	What is the man's favorite beverage? A. wine; B. milk; C. none of the above.	C	True
491_0	what_do_you_like/whatdoyoulike_v3/491.wav	111111	Which city does the woman like the most? A. Chicago; B. Boston; C. Miami.	B	True
491_1	what_do_you_like/whatdoyoulike_v3/491.wav	111111	Which city does the woman like the most? A. Seattle; B. Boston; C. Chicago.	B	True
491_2	what_do_you_like/whatdoyoulike_v3/491.wav	111111	Which city does the woman like the most? A. Miami; B. Seattle; C. Chicago.	X	True
491_3	what_do_you_like/whatdoyoulike_v3/491.wav	111111	Which city does the woman like the most? A. Chicago; B. Miami; C. none of the above.	C	True
491_4	what_do_you_like/whatdoyoulike_v3/491.wav	111111	Which city does the woman like the most? A. Chicago; B. Seattle; C. none of the above.	C	True
492_0	what_do_you_like/whatdoyoulike_v3/492.wav	111111	What is the woman's favorite city? A. Seattle; B. Chicago; C. Boston.	A	True
492_1	what_do_you_like/whatdoyoulike_v3/492.wav	111111	What is the woman's favorite city? A. Miami; B. Seattle; C. Chicago.	B	True
492_2	what_do_you_like/whatdoyoulike_v3/492.wav	111111	What is the woman's favorite city? A. Chicago; B. Miami; C. Boston.	X	True
492_3	what_do_you_like/whatdoyoulike_v3/492.wav	111111	What is the woman's favorite city? A. Miami; B. Boston; C. none of the above.	C	True
492_4	what_do_you_like/whatdoyoulike_v3/492.wav	111111	What is the woman's favorite city? A. Miami; B. Chicago; C. none of the above.	C	True
493_0	what_do_you_like/whatdoyoulike_v3/493.wav	111111	Which city does the woman like the most? A. Boston; B. Seattle; C. Chicago.	B	True
493_1	what_do_you_like/whatdoyoulike_v3/493.wav	111111	Which city does the woman like the most? A. Seattle; B. Miami; C. Boston.	A	True
493_2	what_do_you_like/whatdoyoulike_v3/493.wav	111111	Which city does the woman like the most? A. Miami; B. Boston; C. Chicago.	X	True
493_3	what_do_you_like/whatdoyoulike_v3/493.wav	111111	Which city does the woman like the most? A. Chicago; B. Miami; C. none of the above.	C	True
493_4	what_do_you_like/whatdoyoulike_v3/493.wav	111111	Which city does the woman like the most? A. Boston; B. Miami; C. none of the above.	C	True
494_0	what_do_you_like/whatdoyoulike_v3/494.wav	111111	What is the man's favorite beverage? A. milk; B. tea; C. coffee.	C	True
494_1	what_do_you_like/whatdoyoulike_v3/494.wav	111111	What is the man's favorite beverage? A. wine; B. milk; C. coffee.	C	True
494_2	what_do_you_like/whatdoyoulike_v3/494.wav	111111	What is the man's favorite beverage? A. tea; B. milk; C. wine.	X	True
494_3	what_do_you_like/whatdoyoulike_v3/494.wav	111111	What is the man's favorite beverage? A. tea; B. wine; C. none of the above.	C	True
494_4	what_do_you_like/whatdoyoulike_v3/494.wav	111111	What is the man's favorite beverage? A. wine; B. milk; C. none of the above.	C	True
495_0	what_do_you_like/whatdoyoulike_v3/495.wav	111111	Which city does the man like the most? A. Chicago; B. Seattle; C. Boston.	A	True
495_1	what_do_you_like/whatdoyoulike_v3/495.wav	111111	Which city does the man like the most? A. Chicago; B. Seattle; C. Miami.	A	True
495_2	what_do_you_like/whatdoyoulike_v3/495.wav	111111	Which city does the man like the most? A. Miami; B. Seattle; C. Boston.	X	True
495_3	what_do_you_like/whatdoyoulike_v3/495.wav	111111	Which city does the man like the most? A. Boston; B. Seattle; C. none of the above.	C	True
495_4	what_do_you_like/whatdoyoulike_v3/495.wav	111111	Which city does the man like the most? A. Miami; B. Seattle; C. none of the above.	C	True
496_0	what_do_you_like/whatdoyoulike_v3/496.wav	111111	Which city does the woman like the most? A. Miami; B. Boston; C. Seattle.	A	True
496_1	what_do_you_like/whatdoyoulike_v3/496.wav	111111	Which city does the woman like the most? A. Chicago; B. Boston; C. Miami.	C	True
496_2	what_do_you_like/whatdoyoulike_v3/496.wav	111111	Which city does the woman like the most? A. Seattle; B. Chicago; C. Boston.	X	True
496_3	what_do_you_like/whatdoyoulike_v3/496.wav	111111	Which city does the woman like the most? A. Seattle; B. Chicago; C. none of the above.	C	True
496_4	what_do_you_like/whatdoyoulike_v3/496.wav	111111	Which city does the woman like the most? A. Chicago; B. Boston; C. none of the above.	C	True
497_0	what_do_you_like/whatdoyoulike_v3/497.wav	111111	Which city does the woman like the most? A. Seattle; B. Miami; C. Chicago.	C	True
497_1	what_do_you_like/whatdoyoulike_v3/497.wav	111111	Which city does the woman like the most? A. Boston; B. Miami; C. Chicago.	C	True
497_2	what_do_you_like/whatdoyoulike_v3/497.wav	111111	Which city does the woman like the most? A. Boston; B. Miami; C. Seattle.	X	True
497_3	what_do_you_like/whatdoyoulike_v3/497.wav	111111	Which city does the woman like the most? A. Seattle; B. Boston; C. none of the above.	C	True
497_4	what_do_you_like/whatdoyoulike_v3/497.wav	111111	Which city does the woman like the most? A. Boston; B. Miami; C. none of the above.	C	True
498_0	what_do_you_like/whatdoyoulike_v3/498.wav	111111	Which beverage does the woman like the most? A. tea; B. coffee; C. wine.	A	True
498_1	what_do_you_like/whatdoyoulike_v3/498.wav	111111	Which beverage does the woman like the most? A. wine; B. tea; C. milk.	B	True
498_2	what_do_you_like/whatdoyoulike_v3/498.wav	111111	Which beverage does the woman like the most? A. milk; B. coffee; C. wine.	X	True
498_3	what_do_you_like/whatdoyoulike_v3/498.wav	111111	Which beverage does the woman like the most? A. wine; B. coffee; C. none of the above.	C	True
498_4	what_do_you_like/whatdoyoulike_v3/498.wav	111111	Which beverage does the woman like the most? A. milk; B. wine; C. none of the above.	C	True
499_0	what_do_you_like/whatdoyoulike_v3/499.wav	111111	What is the man's favorite beverage? A. milk; B. coffee; C. wine.	B	True
499_1	what_do_you_like/whatdoyoulike_v3/499.wav	111111	What is the man's favorite beverage? A. tea; B. coffee; C. milk.	B	True
499_2	what_do_you_like/whatdoyoulike_v3/499.wav	111111	What is the man's favorite beverage? A. tea; B. milk; C. wine.	X	True
499_3	what_do_you_like/whatdoyoulike_v3/499.wav	111111	What is the man's favorite beverage? A. tea; B. wine; C. none of the above.	C	True
499_4	what_do_you_like/whatdoyoulike_v3/499.wav	111111	What is the man's favorite beverage? A. tea; B. milk; C. none of the above.	C	True
500_0	what_do_you_like/whatdoyoulike_v3/500.wav	111111	Which food does the man like the most? A. pizza; B. ramen; C. pasta.	B	True
500_1	what_do_you_like/whatdoyoulike_v3/500.wav	111111	Which food does the man like the most? A. pizza; B. ramen; C. steak.	B	True
500_2	what_do_you_like/whatdoyoulike_v3/500.wav	111111	Which food does the man like the most? A. pizza; B. steak; C. pasta.	X	True
500_3	what_do_you_like/whatdoyoulike_v3/500.wav	111111	Which food does the man like the most? A. steak; B. pasta; C. none of the above.	C	True
500_4	what_do_you_like/whatdoyoulike_v3/500.wav	111111	Which food does the man like the most? A. steak; B. pizza; C. none of the above.	C	True
501_0	what_do_you_like/whatdoyoulike_v3/501.wav	111111	Which beverage does the man like the most? A. wine; B. milk; C. coffee.	B	True
501_1	what_do_you_like/whatdoyoulike_v3/501.wav	111111	Which beverage does the man like the most? A. milk; B. coffee; C. tea.	A	True
501_2	what_do_you_like/whatdoyoulike_v3/501.wav	111111	Which beverage does the man like the most? A. coffee; B. tea; C. wine.	X	True
501_3	what_do_you_like/whatdoyoulike_v3/501.wav	111111	Which beverage does the man like the most? A. tea; B. wine; C. none of the above.	C	True
501_4	what_do_you_like/whatdoyoulike_v3/501.wav	111111	Which beverage does the man like the most? A. tea; B. coffee; C. none of the above.	C	True
502_0	what_do_you_like/whatdoyoulike_v3/502.wav	111111	Which food does the man like the most? A. steak; B. ramen; C. pizza.	B	True
502_1	what_do_you_like/whatdoyoulike_v3/502.wav	111111	Which food does the man like the most? A. steak; B. pasta; C. ramen.	C	True
502_2	what_do_you_like/whatdoyoulike_v3/502.wav	111111	Which food does the man like the most? A. pasta; B. pizza; C. steak.	X	True
502_3	what_do_you_like/whatdoyoulike_v3/502.wav	111111	Which food does the man like the most? A. pizza; B. steak; C. none of the above.	C	True
502_4	what_do_you_like/whatdoyoulike_v3/502.wav	111111	Which food does the man like the most? A. pasta; B. steak; C. none of the above.	C	True
503_0	what_do_you_like/whatdoyoulike_v3/503.wav	111111	Which food does the woman like the most? A. pasta; B. pizza; C. ramen.	B	True
503_1	what_do_you_like/whatdoyoulike_v3/503.wav	111111	Which food does the woman like the most? A. pizza; B. steak; C. pasta.	A	True
503_2	what_do_you_like/whatdoyoulike_v3/503.wav	111111	Which food does the woman like the most? A. steak; B. ramen; C. pasta.	X	True
503_3	what_do_you_like/whatdoyoulike_v3/503.wav	111111	Which food does the woman like the most? A. steak; B. ramen; C. none of the above.	C	True
503_4	what_do_you_like/whatdoyoulike_v3/503.wav	111111	Which food does the woman like the most? A. pasta; B. steak; C. none of the above.	C	True
504_0	what_do_you_like/whatdoyoulike_v3/504.wav	111111	Which food does the man like the most? A. ramen; B. pasta; C. pizza.	B	True
504_1	what_do_you_like/whatdoyoulike_v3/504.wav	111111	Which food does the man like the most? A. pasta; B. pizza; C. steak.	A	True
504_2	what_do_you_like/whatdoyoulike_v3/504.wav	111111	Which food does the man like the most? A. pizza; B. ramen; C. steak.	X	True
504_3	what_do_you_like/whatdoyoulike_v3/504.wav	111111	Which food does the man like the most? A. ramen; B. pizza; C. none of the above.	C	True
504_4	what_do_you_like/whatdoyoulike_v3/504.wav	111111	Which food does the man like the most? A. pizza; B. steak; C. none of the above.	C	True
505_0	what_do_you_like/whatdoyoulike_v3/505.wav	111111	Which food does the woman like the most? A. pizza; B. steak; C. ramen.	B	True
505_1	what_do_you_like/whatdoyoulike_v3/505.wav	111111	Which food does the woman like the most? A. pasta; B. ramen; C. steak.	C	True
505_2	what_do_you_like/whatdoyoulike_v3/505.wav	111111	Which food does the woman like the most? A. pizza; B. pasta; C. ramen.	X	True
505_3	what_do_you_like/whatdoyoulike_v3/505.wav	111111	Which food does the woman like the most? A. pizza; B. pasta; C. none of the above.	C	True
505_4	what_do_you_like/whatdoyoulike_v3/505.wav	111111	Which food does the woman like the most? A. pasta; B. ramen; C. none of the above.	C	True
506_0	what_do_you_like/whatdoyoulike_v3/506.wav	111111	What is the man's favorite beverage? A. milk; B. wine; C. tea.	A	True
506_1	what_do_you_like/whatdoyoulike_v3/506.wav	111111	What is the man's favorite beverage? A. tea; B. milk; C. coffee.	B	True
506_2	what_do_you_like/whatdoyoulike_v3/506.wav	111111	What is the man's favorite beverage? A. coffee; B. tea; C. wine.	X	True
